4.419746766084485046e+01,-1.287547109273856627e+01,6.319912294007312692e-02,2.571850402036620631e-01
4.934768103582260323e+01,-2.492679412183901988e+00,1.590560226859347170e-01,8.233508534559980108e-02
2.429816827345831953e+01,-1.321754570965531705e+01,3.062018812082358821e-01,2.788056569159551579e-01
1.843898241452148667e+01,-1.519876670497165350e+00,3.248732616440354048e-01,2.735830670437723322e-01
2.817503941428324765e+01,-4.687906233386948784e+00,2.867804699512960798e-01,2.309274754066264479e-01
4.701427643322392669e+01,3.097020150230743951e+00,4.947428826076817887e-01,4.116609137164842225e-01
4.779450555010788548e+01,4.051218134474524390e+00,1.881307221471100188e-01,2.031249454842855573e-01
3.190728782264761065e+01,-1.198849847474809671e+01,4.614941473472468081e-01,3.119222632812923557e-01
3.277855027541642130e+01,-1.149679957704211830e+01,3.411157560739328520e-01,1.385031753119520537e-01
1.673160961027698335e+01,1.064443016604814218e+01,2.575640470286631456e-01,3.065573485243787699e-01
2.722041464719193371e+01,-6.997042678672571014e+00,4.161095155065186457e-02,3.880462926888628705e-01
4.169887678349570592e+01,-7.464506472258113590e+00,4.432249252773844406e-01,3.144634384327214538e-01
2.031102260471134002e+01,-8.025788037250945806e+00,2.845696119234365495e-01,1.963850918518900146e-02
1.479237438182065745e+01,-1.321148969960045960e+01,3.810590350933941717e-01,1.348984409227113046e-01
2.044086679691426767e+01,-1.005811157935256617e+01,4.555017034200192771e-02,1.604373335330178674e-01
2.285113254256302895e+01,-2.010042426016861228e+00,5.455970523778969072e-02,2.098599278247529343e-01
2.133481804769622414e+01,-1.400432809830979330e+01,7.385162175463044765e-02,4.784212043129178471e-01
1.020036637393905465e+01,-1.481976211158826651e+01,2.476498977036164506e-01,3.166306009294665436e-01
2.297289575262145433e+01,-1.150837196157300113e+01,1.004456413702667361e-01,5.090357712250442868e-02
1.011065896184789814e+01,-1.258223095968858374e+01,6.723316547476587690e-02,8.329121913395465260e-02
1.688635831613243354e+01,8.388535513095867202e+00,3.009946472597018197e-01,3.370782875154815228e-01
1.285508408951565151e+01,-9.340099736637078820e+00,3.440266938194131985e-01,4.407080516519991664e-01
4.568158280299541474e+01,-5.745544965268624793e+00,2.900278752583663744e-01,1.524483746814217500e-01
4.490413636145611775e+01,-1.007945710987259957e+01,4.556169292862348175e-01,3.012380104809680992e-02
3.919068975377879127e+01,1.250194015533637071e+00,4.674738921274446679e-01,4.255854120622390435e-01
1.589152553430812276e+01,-7.227159254785052944e+00,4.820534640470596766e-01,3.781423976659667452e-01
1.188843226368498485e+01,-1.163084761174595272e+01,1.748662825386533837e-01,3.375944667638368646e-01
1.036148974130894906e+01,-1.399643723914261884e+01,4.203292637161917811e-01,2.505671614580275985e-01
4.690456960060909353e+01,1.399889932428270356e+01,4.302718891972682203e-01,1.403942405417411554e-01
4.607324259217520535e+01,-1.865442609184418288e+00,2.255792025562081693e-01,6.547292313353003657e-02
2.372443807269165461e+01,9.408641545676172058e+00,8.331730249362462315e-02,2.766787193150442858e-01
4.488334954124940168e+01,4.070895311618293988e+00,2.706065969140825089e-02,3.804835398434419091e-01
3.230129453976094567e+01,-8.862178319782170632e+00,5.483858621306791914e-02,6.411712018481408037e-02
1.852289724764467849e+01,2.456999517889492779e+00,4.958148611732937083e-01,3.763951043616936554e-02
1.706342749047945517e+01,4.208981203820393091e+00,3.235702246441997665e-01,1.318066088952518089e-01
4.656619917869917202e+01,-4.275809623874897270e+00,1.521308332290140508e-01,3.366571234209372876e-01
1.547105738835114508e+01,1.086926444815751225e+01,1.488073089191464526e-01,3.342999904566346103e-01
4.009407802719704250e+01,8.352400244574511134e+00,2.759813465433517687e-01,2.797609047084123612e-01
1.616827829765875180e+01,3.814910979771926947e+00,2.859655524578819108e-01,1.293982031824458812e-03
3.332050847535169424e+01,-2.519193314891573721e+00,4.695995229362553425e-01,9.572758751893228890e-02
1.336680766703427636e+01,-1.806570782311290202e+00,4.220669537333655019e-01,4.359000614173429988e-01
2.290116667739317791e+01,5.465254613376593795e+00,4.062835751182379274e-01,2.961356617091909227e-01
1.179794843839128049e+01,1.337533900584731583e+01,1.603441315706694570e-01,2.300071068827200804e-01
2.629620069360598578e+01,1.003445957099758701e+01,1.368563931899253738e-01,3.155609561802597551e-01
3.298990056007837524e+01,1.973544577678342904e+00,2.950171632525211973e-01,4.135101580571677871e-01
4.860253640914194051e+01,4.253744344980681547e+00,4.163799359333024142e-01,3.888256333658577368e-01
2.084270067112424840e+01,1.194856620937808955e+01,2.215044149043160493e-02,2.269582292195700401e-01
4.359952874061647776e+01,1.648272283201652755e-01,4.491386558506252347e-01,3.614568407131307226e-01
3.095109585609704084e+01,-1.861961966384154010e+00,3.005400406682390280e-01,2.062911937037529841e-01
1.664100130188398552e+01,-4.301333953079190309e+00,1.530917703006151598e-01,3.597513562853678071e-01
3.041758108082900591e+01,3.730924610345326187e+00,4.242141175461923708e-01,3.208199375053943925e-02
3.070222921195183119e+01,-7.074445990768490233e+00,1.759474181110650126e-01,2.439638248333917403e-01
4.344966380814382489e+01,-1.350977258402246051e+01,1.667107970741388834e-01,2.784203930282314610e-01
1.845883092319359875e+01,-1.221964784298154427e+01,1.775889401703576453e-01,4.026680704846049563e-01
1.286735309888985768e+01,7.035052423957832701e+00,1.834517798598378491e-02,2.983443664118843874e-01
1.620326503668522022e+01,1.384847188983259514e+01,3.738818525594230224e-01,4.252371571002912520e-01
1.756903409716087339e+01,5.510341047681034610e+00,2.169049905910749310e-01,3.922264410272924273e-01
3.566601240144505169e+01,6.445790221578377555e+00,3.955709370757176657e-01,4.693017724009593272e-01
1.104158259538737141e+01,-4.946738442926580603e+00,3.807683947001919145e-01,4.439425253532708338e-02
3.495961330400827194e+01,7.024273351594068515e+00,3.495983486586937139e-01,3.516144735797119281e-01
1.696989492340681949e+01,4.359294482936313386e+00,2.666465980937487990e-02,3.061957098228493268e-01
1.934498626681983069e+01,-4.287911144345626369e+00,2.023281094210502284e-01,1.374588851992469829e-01
3.188350493735359237e+01,1.250055933675560738e+01,2.120904787456073803e-01,1.630038909962724381e-01
2.481945757909759820e+01,-1.719040710542371286e+00,5.647937766424421246e-02,3.785395036613867226e-01
2.612343394657478868e+01,-5.826336352605625990e+00,3.339490867439540156e-01,2.461977338576056829e-01
3.387822604413590710e+01,-8.533437112285113813e-01,4.505398423397322660e-01,4.196478197073669203e-01
2.331314405278195068e+01,1.061417335877719381e+01,4.142801409123141876e-01,2.691607224224210060e-01
1.310527605519073902e+01,1.033787493346116193e+01,1.965564785496009548e-01,2.049470910763752651e-01
1.561460307268575676e+01,3.395529540214337061e+00,2.080404657988348949e-01,1.942187007633159879e-01
2.862191049027465795e+01,-1.105551867884951278e+01,4.611134818827409831e-01,1.381892282546046680e-01
3.075215902595370565e+01,1.668202179546938169e-01,2.551133552232290325e-01,1.955920762597678220e-01
4.141319917948774787e+01,8.778576648440850505e+00,4.065876857196775163e-01,3.144801747075554044e-01
4.438097367808428828e+01,5.508338219557906257e+00,4.593461746358642461e-01,5.262401292419144339e-02
4.158280111173581872e+01,-6.077090469535130879e+00,9.655479763683533223e-02,3.944891701437402975e-02
1.435814018368315459e+01,1.498950080133495177e+01,4.678612350714452250e-01,1.817901555345129427e-01
1.841388648716156595e+01,6.114814558158247593e+00,2.690001571098514233e-01,4.120134935652101094e-01
3.152925188792227829e+01,1.188792878303321032e+00,3.583124981702701106e-01,4.484334424104244876e-01
1.700821898214053718e+01,-4.355204523242328207e+00,2.240364484966128056e-01,2.482891586566113307e-01
1.140962588553112411e+01,-3.257388862165658594e+00,4.069431039588475296e-01,4.236917557927437072e-01
3.708437218016585746e+01,-1.295244492520724577e+01,9.503480537223912838e-02,4.525135224684860846e-01
2.666119256906448243e+01,3.690214383175316470e-02,2.810467212892187039e-01,1.932512438123112908e-01
4.109200157730874281e+01,4.613117143226258321e+00,2.710562568740181311e-01,3.837485980026288934e-01
1.847532179557668286e+01,7.036103467302933012e+00,4.510794721850445166e-01,1.376027508486631357e-01
2.062241253134404673e+01,-1.483620335460474315e+01,3.241768675377485476e-01,1.292721556446598807e-01
2.626603491946876900e+01,1.242951327657406679e+01,2.966521970084297632e-01,4.677092696355115709e-01
2.681248755815293094e+01,7.671988231420137083e+00,1.479997808837024698e-01,4.065855130509058446e-01
1.143209395817057938e+01,-1.798745602656634190e+00,1.355466650109083959e-01,4.968596755968582857e-01
3.445534733888634094e+01,1.048731287090632947e+01,3.738645109807794964e-01,3.802162698276022601e-01
2.125897880480376401e+01,1.145476144681445163e+01,3.622270102232212352e-01,1.732932204603845894e-01
3.806447237543431328e+01,-5.987319064629856413e+00,1.272697518194905175e-01,8.840746269857929773e-02
4.567338055413468112e+01,1.052678847614940949e+01,3.711518609928766144e-01,1.604270482567983214e-01
3.395482225089845940e+01,3.185891246688377976e+00,4.913497046758698028e-01,2.569805202842782577e-01
1.245329029538429921e+01,1.149241317795262063e+00,8.957048046223398119e-02,2.247623413587483965e-01
1.243608619749848287e+01,-2.833449955378704033e-01,3.868953160596180219e-01,2.369469795583611926e-01
3.851542185076871050e+01,-6.071607967666578176e+00,4.034773520228926991e-01,1.645895847584883942e-01
2.326867496354224940e+01,1.371693285614826152e+01,1.071835952535692971e-01,4.980818839739193371e-01
2.140118072753018197e+01,3.521154493961883958e+00,3.890815967044025103e-01,4.179981276676947299e-02
4.077040086920500528e+01,-2.335591000038260034e+00,1.028567454791285418e-01,1.473674070506167388e-01
4.177540694132629540e+01,7.146703453714401633e+00,1.695584477755965325e-01,5.527402737083725315e-02
3.028900552712876149e+01,-5.574687406456209970e+00,2.816215111154035111e-01,3.166588676051024231e-01
4.936477589853402748e+01,9.094134743489131978e+00,3.573551847410884053e-01,2.581187852507088043e-01
2.176160626274893062e+01,1.756321250658110955e+00,1.988554468714126555e-01,2.103238338172324084e-01
2.535086923291123284e+01,-1.451211228975421186e+01,1.307549354442028577e-01,3.808506349955153580e-01
1.685748858088783919e+01,6.483632601726903033e+00,6.869694559306904758e-02,6.018583510147301752e-02
3.092172304358189550e+01,1.328457826019586463e+01,3.346346189636406621e-01,1.729384067591154817e-01
1.304816449324737704e+01,1.241099799541840554e+01,2.856440566096372091e-01,1.803969887147535145e-01
4.847846091984419559e+01,8.264097549765345718e-01,4.375833351701980956e-01,4.072896045594048275e-01
1.451929611373494211e+01,2.302891240404608908e+00,1.984246889978270034e-01,5.853612917693107320e-02
3.865351967199585204e+01,8.110957711262383185e+00,3.684815194420464346e-01,4.249419179780094535e-01
3.515119129290241062e+01,-7.064756386724209136e-01,7.999860308491418825e-02,4.370764528468087384e-01
3.060000179956493582e+01,-1.393794362589507685e+01,4.969290065964167002e-01,1.683495408086669864e-01
1.560311700394387380e+01,-2.847854544479105243e+00,6.301407705017325611e-02,4.288855285630331915e-01
2.150051010159124232e+01,-1.237994558213347318e+01,3.412057410894024922e-01,3.291620011435822946e-01
1.080624126680355346e+01,-3.912663619981556096e+00,8.666222701628339964e-02,1.924300902593314988e-01
1.017357465144187678e+01,-5.949488705353052964e+00,1.796317946038678004e-01,3.418301959764520892e-01
4.243065431529336706e+01,1.983963543517202055e-01,1.043839855192630894e-01,4.071763639998410289e-01
2.883485654847333990e+01,-4.121829222443416541e+00,1.685440555147706965e-01,2.201537731617759786e-01
1.893752866601325380e+01,-4.285429831746842666e+00,1.700610762464111470e-01,3.495515535371679361e-02
1.804549458346257040e+01,-9.462612189913240712e+00,4.436594140319738422e-01,1.638631983850813989e-01
4.153476209229216920e+01,-2.636912691096977568e-01,4.403170508060570421e-01,2.519845894529876840e-01
2.820250333910660601e+01,-5.589699758563002163e+00,3.727758718176082953e-01,3.740196981079715877e-01
3.671666634546805597e+01,4.318572478645478441e+00,6.598499643520666647e-02,8.927485505624110917e-03
2.009671029230442230e+01,4.303786965288157518e+00,4.340980525362044817e-01,2.289489949002893043e-02
1.009083644287890635e+01,9.522362909304106893e+00,2.993346442160293996e-01,4.686970261664239468e-01
3.069706202200654133e+01,1.040885062565595831e+01,3.181261824500250524e-01,4.769385642597856467e-02
3.201884147503407263e+01,5.639804735158637783e+00,1.506973008998828689e-01,3.958664513393550521e-01
2.696826189540015761e+01,9.762670291301503767e+00,2.699604007988698484e-02,2.918665226948994884e-01
2.528977049598878679e+01,4.625550968959668552e+00,1.422841755113197215e-01,2.023587143953846090e-01
4.158506339267852070e+01,-1.458152274386493374e+01,4.239508198766477887e-01,6.431861557970380838e-02
4.181840719039514198e+01,6.979824904685244746e+00,1.500250734715836143e-01,3.757379019537259723e-01
2.656759685004455207e+01,-9.250386255006134206e+00,2.794693266843746304e-01,3.985435282639509524e-01
2.596435005039057842e+01,-6.218752120511176429e+00,4.317970298286440411e-01,3.472620519273400541e-01
2.623571078849827387e+01,5.111190408636041127e+00,1.290976890386444920e-01,4.827810554174943314e-01
1.824774734177889002e+01,-2.080538759013405681e+00,3.911048967794968356e-01,7.498865092202439131e-02
3.152169750929254022e+01,-7.377515938483693247e+00,1.715539222308149481e-01,2.237850975732671999e-01
4.273892695660769192e+01,-1.446616377002611564e+01,5.925607653280373643e-02,2.796991594242311252e-01
3.547818776130907992e+01,-1.071364850166362181e+01,7.037434192101810204e-02,6.647922767788333465e-02
3.706233188434778469e+01,-6.536585010294786002e+00,1.471196249109573140e-01,2.234092208600845231e-01
1.772020092287196036e+01,1.465623674769857843e+01,1.196144473316582135e-01,1.298304955138733230e-01
4.738709223271933269e+01,-1.327521428947627413e+01,2.165653429106239036e-01,3.054229852634942621e-01
2.644109349001453424e+01,-7.133799648222365342e+00,1.322982534191975978e-01,2.176411618741322385e-01
4.085158798769762711e+01,-1.834606405336732138e+00,3.414050042341465474e-02,2.017535541237519547e-02
3.131476623852058339e+01,-6.021815527874981200e+00,2.381067280878421122e-01,2.346441222198800691e-01
3.116867580020056394e+01,4.264139421512052053e+00,4.835437486422868303e-01,2.346782409003868031e-01
1.819486666143260578e+01,5.340256703944579186e+00,3.319755748105368554e-01,1.873213011594988542e-01
4.282143572591047587e+01,1.430914384616857404e+01,4.914271566014096204e-01,3.479414966073796078e-01
1.503772234015275266e+01,9.130240003097114254e+00,3.198419277648282821e-01,2.574095885259576333e-01
4.230712153316744661e+01,1.164490323743461175e+01,4.858519039740244461e-01,2.120943368688602004e-01
1.881220758583469177e+01,-1.151503949653236170e+01,3.321079051547604077e-02,3.801110735978346922e-02
4.410103329575849784e+01,1.003811529855856932e+01,1.362909086847282625e-01,4.381402932802777039e-01
3.735109256004205491e+01,1.460397044141465273e+01,2.552293579040526006e-01,2.662123235232147778e-01
2.864198620608969748e+01,-4.133067085158828036e-01,3.007743684402389706e-01,8.069453890794803241e-02
1.215961682965860291e+01,-1.054216597898262719e+01,2.477458828246054123e-01,3.419628270381674384e-01
2.728985334310634414e+01,1.162033819372091514e+01,4.725997289829164671e-02,4.417245959721768367e-01
1.554140172391164398e+01,1.297152372832010769e+01,3.481924827303765624e-01,1.431942907514197061e-01
1.503839082139158378e+01,6.768539632258161021e+00,2.653021655652626487e-02,3.722081930803022853e-01
2.282154622169343483e+01,-1.380117016837027322e+01,4.189716428303630336e-02,1.562068280714091206e-01
4.971723568180907904e+01,-9.552963715923219468e-01,2.236605986801276091e-01,5.069194593823128647e-02
4.459245131105849680e+01,8.332869178646259201e+00,2.551051465639743721e-01,3.100121580932496679e-01
1.771468814493559307e+01,2.840456464295833428e+00,2.301550878918562359e-01,3.781232194230436106e-01
4.501269338039170975e+01,-7.752002686447143631e+00,3.938811667818366558e-01,1.124349444008878596e-01
4.783669638554685832e+01,-6.560764409291762078e+00,1.912874960521893097e-03,2.547576920555487678e-01
3.466605200076187998e+01,6.356162686085685465e+00,1.502957804033395739e-01,4.716623110344548842e-01
4.061578751530008446e+01,9.808802429450434346e+00,3.713062017171187557e-01,3.634267443373169759e-01
1.575769516700410655e+01,-1.768586386810063971e+00,4.263816388580604633e-01,6.145634768281210691e-02
4.521114974248470020e+01,2.108967295954354171e+00,2.759794497781734579e-01,4.743723478407231298e-01
1.375919525441454461e+01,2.262377357100941566e+00,1.040489513232898955e-01,1.363529087181733490e-01
3.259380848891535720e+01,1.132859613619928751e+01,7.034627692476702610e-02,2.207456146255096230e-01
1.939788570268128254e+01,4.639661797166368729e+00,3.279522507674805798e-01,3.780954898743187909e-01
2.023753919943302648e+01,-4.178550416925684630e+00,3.135884136122851773e-02,2.598817588020345126e-01
2.848615703370411723e+01,1.409737740792384386e+01,1.101588879341191540e-01,3.492380367772568439e-01
4.520072171045042353e+01,-4.572793771558908205e+00,3.624665280660615552e-01,4.542574955823673322e-01
3.777532055013544721e+01,1.059471513224170991e+01,1.460107454518200232e-01,7.949054422384688179e-02
2.098835490251197200e+01,4.342082805784592381e+00,3.945752998660626565e-01,2.297261967294894625e-02
2.213313251030337270e+01,2.474463219325858887e+00,2.360902339885497248e-01,8.609469238129430213e-02
3.380747233988238065e+01,1.190197907780215658e+01,4.760712987882361191e-01,2.668439595072078507e-01
4.170119443154565175e+01,-1.381884890539227762e+01,2.675435312389076725e-01,6.030938190674939303e-02
2.822020521757226064e+01,-1.218122067026450495e+01,2.238850233662931233e-01,2.317385493782542216e-01
4.069058051503418483e+01,1.363763239633087210e+00,1.724028118763983874e-01,2.795964578350241814e-01
4.736889546156276509e+01,5.188517486101069665e+00,6.368197008223053235e-02,1.312986040051133951e-02
3.767840319313044262e+01,-1.142682488384053840e+00,3.441514500675987853e-01,2.808090925703629614e-01
2.002842444993437709e+01,-7.454518220017120278e+00,2.907348549463326104e-01,2.017668796630180394e-01
4.635972637035342814e+01,-2.445970215780359780e+00,7.319424601348961668e-02,4.824970765465308453e-01
4.145147666809277354e+01,1.491637482372625811e+01,3.216366307764815247e-01,2.930571250775176328e-01
3.125798050673223472e+01,8.065881058192864828e+00,5.426998031173574377e-02,3.243849356964418895e-01
2.255692128663547535e+01,2.372092693465482682e+00,3.076415094179957843e-01,1.846318961261572689e-01
2.557424241025864120e+01,1.328852274562317604e+01,3.674967691907706779e-01,1.878881938637981808e-01
2.304473046804959679e+01,-5.508133370730266876e+00,4.108425925350382979e-01,2.310113578555449965e-01
3.317537522371665659e+01,1.186281763434510594e+01,3.196418061642241626e-01,2.860336216213138494e-02
2.330930412848650946e+01,-5.531319256720294675e+00,8.385565593919069860e-02,2.175972104836731980e-01
3.074423771359356650e+01,-1.005842125629174788e+01,2.261303591228777665e-01,3.617884203651146047e-01
3.083273324985396968e+01,4.390158279749098114e+00,2.604984969255921823e-01,1.818347506724270479e-01
4.216160180640385136e+01,-3.102019489739920033e-01,2.446940970384775538e-01,1.605012983779996460e-01
2.071693775211792143e+01,4.992047945327332314e+00,4.364948901718490037e-01,4.782881469664913565e-01
4.811508880280309342e+01,1.308125085862060288e+01,3.980728381605028732e-01,4.762309764399019762e-02
2.947464644400988121e+01,2.317283466078759346e+00,3.174072542153991705e-01,4.378775945241205614e-01
3.915102969102193242e+01,-3.193387710209972141e+00,4.186990143401486675e-01,3.329148063848766936e-01
4.450428115354566927e+01,5.757581019184847548e-01,5.564113240294155105e-03,1.569795460134637000e-01
1.681334177014493747e+01,6.523247816798967591e+00,3.613602461430514556e-01,3.110526482931757486e-01
3.148178036813304459e+01,1.464656445718939537e+01,6.348106243910772717e-02,4.058462467572281351e-01
2.095733448785236419e+01,-1.472241467057163078e+01,3.597429489105111733e-01,3.206559064769698431e-02
4.555429748693507008e+01,-1.373589479450132700e+01,4.250566567795832085e-01,1.689942420029194592e-01
4.120661673309341211e+01,-9.913669832347801858e+00,7.339776165653860707e-02,4.614889267021404229e-01
3.924192582104406313e+01,-6.592612311659795665e-01,1.313998264603333799e-01,4.481970138081525779e-01
3.672551825684207927e+01,1.438261351284513268e-01,8.539457086597895819e-02,3.252752952805545994e-01
3.323181840905179030e+01,1.000155486922110271e+01,3.347044088147647645e-01,4.423985760603572626e-01
4.917962592475281269e+01,-9.891407579315147913e+00,1.816997074695904657e-01,1.052150045203526507e-01
3.111957501087317368e+01,1.169464485996795133e+01,2.574849996349339309e-01,3.987410336469013328e-01
2.238142152815636976e+01,-1.020809129248062774e+01,3.577497137421586926e-02,2.959090701018676217e-01
2.488667009419232556e+01,-1.154181890148201717e+00,2.557639034129760569e-02,1.399837849726310313e-01
1.894321769901137031e+01,1.344352005297884389e+01,2.471347732843678924e-01,4.357598048827603932e-01
1.601895140116882743e+01,-9.416490961941203608e+00,2.459224285960910916e-01,2.267234842319377774e-01
4.613987142902931282e+01,-6.043122755030527316e+00,1.126530034734494756e-01,1.701612353837640423e-01
4.276610888007388667e+01,-1.012277297433891121e+01,1.046385194082183334e-02,2.633756699350644492e-01
4.727808223539089738e+01,-1.456434447877120597e+01,1.528031403795975796e-01,2.791190655737497694e-01
4.784947468515638747e+01,6.135757588589946465e+00,4.145722491211709104e-01,4.867651592459646959e-01
3.366127046498715458e+01,9.854256672280467200e+00,1.852126982718427795e-01,4.741313111061498109e-01
3.254588018786358106e+01,8.846458893177533866e+00,3.413925248910426591e-02,1.214206118590512307e-01
2.836764370015155023e+01,-6.187201824330463396e+00,1.078039219894958989e-01,1.891591052651064309e-01
